id,repo,source_path,resolved_source_file,query,retrieved_count,chunk_index,retrieved_payload,retrieval_time,time_taken
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,0,N803: Argument name should be lowercase. Use snake_case for function arguments.,16.141939300003287,2.3059913285718983
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,1,N802: Function name should be lowercase. Use snake_case for function names.,16.141939300003287,2.3059913285718983
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,2,B006: Mutable default arguments cause unexpected behavior because modifications persist across function calls. Use None as default and create a new mutable object inside the function body.,16.141939300003287,2.3059913285718983
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,3,N816: Variable in global scope should not use mixedCase. Use snake_case instead.,16.141939300003287,2.3059913285718983
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,4,"Python packages should have short, all-lowercase names. The use of underscores is discouraged in package names.",16.141939300003287,2.3059913285718983
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,5,N815: Variable in class scope should not use mixedCase. Use snake_case instead.,16.141939300003287,2.3059913285718983
synthetic-sklearn_PR_24,kannan-dedsec/synthetic-sklearn,custom_transformer.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_24_custom_transformer.py,Naming issues detected: Line 27: Argument name 'X' should use snake_case. Line 46: Argument name 'X' should use snake_case. Line 63: Function name 'fitTransform' should use snake_case. Mutable default argument issues: Line 27: Function 'fit' uses mutable default for argument 'y'. Line 63: Function 'fitTransform' uses mutable default for argument 'y'. Unused import issues: Line 9: Imported name 'Tuple' appears unused.,7,6,"B006: Do not use mutable data structures (list, dict, set) as default argument values. Function defaults are evaluated once at definition time and shared across all calls.",16.141939300003287,2.3059913285718983
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,0,E111: Indentation is not a multiple of four spaces.,6.232026399997267,0.8902894857138952
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,1,E114: Indentation is not a multiple of four (comment).,6.232026399997267,0.8902894857138952
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,2,"Ruff E111: Indentation is not a multiple of the configured indent-width (default 4). Per PEP 8, use 4 spaces per indentation level.",6.232026399997267,0.8902894857138952
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,3,"The indentation here is 6 spaces instead of the standard 4, which makes the code less consistent and harder to read. Please adjust it to match the rest of the file's indentation style.",6.232026399997267,0.8902894857138952
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,4,It looks like the indentation in the `ArticleForm` class is inconsistent with the rest of the file; please ensure it uses 4 spaces to maintain uniformity across the codebase.,6.232026399997267,0.8902894857138952
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,5,Use 4 spaces per indentation level.,6.232026399997267,0.8902894857138952
synthetic-django_PR_36,kannan-dedsec/synthetic-django,urls.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_36_urls.py,Indentation problems detected: Line 17: Indentation is not a multiple of 4 spaces. Line 18: Indentation is not a multiple of 4 spaces. Line 20: Indentation is not a multiple of 4 spaces.,7,6,"The Python files use 4 spaces for indentation and the HTML files use 2 spaces. Unless otherwise specified, follow PEP 8. Remember that PEP 8 is only a guide, so respect the style of the surrounding code as a primary goal.",6.232026399997267,0.8902894857138952
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,0,"The function name `byAuthor` should be updated to `by_author` to maintain consistency with Python's naming conventions for functions, which typically use snake_case.",6.305507300003228,0.9007867571433182
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,1,"It's a common convention in Python to use snake_case for function names, so I recommend renaming `byAuthor` back to `by_author` for consistency with PEP 8 guidelines. This will improve readability and maintainability of the code.",6.305507300003228,0.9007867571433182
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,2,"Using camelCase for function names is not consistent with the PEP 8 style guide, which recommends using snake_case for function names in Python. Please rename `withinDateRange` to `within_date_range` for better readability and adherence to Python conventions.",6.305507300003228,0.9007867571433182
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,3,"I see you've renamed the function to `withinDateRange`. For consistency with Python's naming conventions, it's generally better to stick to snake_case for function names, so I recommend changing it back to `within_date_range`.",6.305507300003228,0.9007867571433182
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,4,N803: Argument name should be lowercase. Use snake_case for function arguments.,6.305507300003228,0.9007867571433182
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,5,N802: Function name should be lowercase. Use snake_case for function names.,6.305507300003228,0.9007867571433182
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-django_PR_24_managers.py,Naming issues detected: Line 32: Function name 'byAuthor' should use snake_case. Line 42: Function name 'withinDateRange' should use snake_case. Line 83: Function name 'byAuthor' should use snake_case. Mutable default argument issues: Line 32: Function 'byAuthor' uses mutable default for argument 'author_id'. Line 42: Function 'withinDateRange' uses mutable default for argument 'start_date'.,7,6,"The function name `test_category_relationship` is correctly using snake_case, which is the standard convention in Python. Please ensure that any future function names remain consistent with this style for better readability and adherence to the convention.",6.305507300003228,0.9007867571433182
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_38_tests_test_models.py,Naming issues detected: Line 18: Argument name 'X' should use snake_case. Line 22: Argument name 'X' should use snake_case. Mutable default argument issues: Line 40: Function 'test_preprocessing' uses mutable default for argument 'iris_data'. Line 49: Function 'test_train_classifier' uses mutable default for argument 'iris_data'. Documentation formatting issues: Module: Missing module docstring. Line 18: Function 'fit' is missing a docstring. Line 22: Function 'transform' is missing a docstring. Unused import issues: Line 1: Imported name 'os' appears unused. Line 2: Imported name 'sys' appears unused. Line 3: Imported name 're' appears unused.,7,0,N803: Argument name should be lowercase. Use snake_case for function arguments.,6.975735299998632,0.9965336142855189
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_38_tests_test_models.py,Naming issues detected: Line 18: Argument name 'X' should use snake_case. Line 22: Argument name 'X' should use snake_case. Mutable default argument issues: Line 40: Function 'test_preprocessing' uses mutable default for argument 'iris_data'. Line 49: Function 'test_train_classifier' uses mutable default for argument 'iris_data'. Documentation formatting issues: Module: Missing module docstring. Line 18: Function 'fit' is missing a docstring. Line 22: Function 'transform' is missing a docstring. Unused import issues: Line 1: Imported name 'os' appears unused. Line 2: Imported name 'sys' appears unused. Line 3: Imported name 're' appears unused.,7,1,N802: Function name should be lowercase. Use snake_case for function names.,6.975735299998632,0.9965336142855189
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,C:\Users\budhi\Documents\IITM\DSAI Lab\Group-1-DS-and-AI-Lab-Project\data\processed\evaluation_files\synthetic-sklearn_PR_38_tests_test_models.py,Naming issues detected: Line 18: Argument name 'X' should use snake_case. Line 22: Argument name 'X' should use snake_case. Mutable default argument issues: Line 40: Function 'test_preprocessing' uses mutable default for argument 'iris_data'. Line 49: Function 'test_train_classifier' uses mutable default for argument 'iris_data'. Documentation formatting issues: Module: Missing module docstring. Line 18: Function 'fit' is missing a docstring. Line 22: Function 'transform' is missing a docstring. Unused import issues: Line 1: Imported name 'os' appears unused. Line 2: Imported name 'sys' appears unused. Line 3: Imported name 're' appears unused.,7,2,N816: Variable in global scope should not use mixedCase. Use snake_case instead.,6.975735299998632,0.9965336142855189
